id,longitude,latitude
2391,-43.266494936844346,-22.907392038213583
2392,-43.40139124105908,-23.001203475961134
2393,-43.426468929931325,-22.748453028954405
2394,-43.24974536571674,-22.697666175218185
2395,-43.05790319376987,-22.824913408008047
2396,-42.996962042010765,-22.833517045469033
2397,-43.26502578553862,-22.921046101754943
2398,-43.17732259673302,-22.926601079815622
2399,-43.19260741423699,-22.952463207044794
2400,-43.256586417194924,-22.91707860047384
2401,-43.295473052667724,-22.866986073585572
2402,-43.26479172298552,-22.900518475714858
2403,-43.17785389892273,-22.806112645238823
2404,-43.050726908973324,-22.824898408625653
2405,-43.48224193937992,-22.95638734612512
2406,-43.19217842115184,-22.983839206594492
2407,-43.187779575184585,-22.971403030380504
2408,-43.18613984017289,-22.917096189729932
2409,-43.30961793872896,-22.886316702931055
2410,-43.017488716172814,-22.853382912158853
2411,-43.22783372988319,-22.928172227244517
2412,-43.19292796899003,-22.9633690227412
2413,-43.1066931725048,-22.899598001106913
2414,-43.176924219422496,-22.95216481977223
2415,-43.099154252842204,-22.892701688439764
2416,-43.29608616167491,-23.00834788348826
2417,-43.34271470943946,-22.87889816509298
2418,-43.02923858962384,-22.835955994068524
2419,-43.363178515199955,-22.937459600805138
2420,-43.039724795565334,-22.821017030455426
2421,-43.369991579759535,-22.84264433848278
2422,-43.275676988876754,-22.912796337921094
2423,-43.49935798268842,-23.027756826376805
2424,-43.028290108533696,-22.942209836264066
2425,-43.19138992409347,-22.964599230539886
2426,-43.31935535182968,-22.888883399512103
2427,-43.26573577010969,-22.917968129418206
2428,-43.353388356864144,-22.932403541330316
2429,-43.420584552753766,-22.805176052810104
2430,-43.28751084541681,-22.90358824425275
2431,-43.17220016650251,-22.96375365489236
2432,-43.56929355166817,-22.89143400203193
2433,-43.295132251192136,-22.77449664441849
2434,-43.092619737419746,-22.899188220725392
2435,-43.20806911965806,-22.97198604882288
2436,-43.07119084805034,-22.8314016373178
2437,-43.09637338164983,-22.869889879539798
2438,-43.22143641862206,-22.973969446208702
2439,-43.60570878585598,-22.800459632318102
2440,-43.06280147905746,-22.820482475417293
2441,-43.69108526582013,-22.919108669343476
2442,-43.31649574634231,-22.8835316768921
2443,-43.28131242655545,-22.637590985798635
2444,-43.32911321943645,-22.988953209607295
2445,-43.26047810450143,-22.86318836016599
2446,-43.32956839274664,-23.00847570124068
2447,-43.22699399034061,-22.92469752895124
2448,-43.24232205252487,-22.91517618660692
2449,-43.40330408482268,-22.99523848694297
2450,-43.39606765564459,-23.003828705638377
2451,-43.408904046574946,-22.98237150461682
2452,-43.1738405606599,-22.96163366832437
2453,-43.23043927981918,-22.918101761139635
2454,-43.22669711459188,-22.987557046954276
2455,-43.377561679298246,-22.86275849586389
2456,-43.19180947758445,-22.983093522532673
2457,-43.39377713490596,-23.00087993915775
2458,-43.222014904920044,-22.916133043633096
2459,-43.22348222339059,-22.91765237835449
2460,-43.26202145367394,-22.86998664823812
2461,-43.2594505948491,-22.836629566489172
2462,-43.337585893107054,-22.799351768646044
2463,-43.32641747576099,-23.00600179196175
2464,-43.34188096089632,-22.842381858112063
2465,-43.590366868801325,-22.906487700458296
2466,-43.3968835623507,-22.97225158161873
2467,-43.353325315854136,-22.919214174828987
2468,-43.224594912251256,-22.892950733454274
2469,-43.42981642697514,-22.89067172107138
2470,-43.29170253651538,-22.911056044896263
2471,-43.1760330877388,-22.933974941377315
2472,-43.11278262970933,-22.90131870477837
2473,-43.39826582576601,-22.790666940583606
2474,-43.000550605607415,-22.815947571740768
2475,-43.220100083575154,-22.962583781915733
2476,-43.375777530074515,-22.84854431537155
2477,-43.32036235310379,-22.792703235908128
2478,-43.190253412851575,-22.985286839667417
2479,-43.30182885457895,-22.827291131146797
2480,-43.48896015721129,-23.022444911974187
2481,-43.113515799493726,-22.90259571075814
2482,-43.40161275450395,-22.751874213317556
2483,-43.20751635190803,-22.91556599640455
2484,-43.177976500391054,-22.93869006165152
2485,-43.020128436581665,-22.820131707046627
2486,-43.207693955876564,-22.931495074334183
2487,-43.002828066845936,-22.86590327112973
2488,-43.18954611252297,-22.987141224430648
2489,-43.35193608068808,-22.815950980341402
2490,-43.11353246832614,-22.892965007640214
2491,-43.64260892892652,-22.88821494372573
2492,-43.235393573679794,-22.92996727555528
2493,-43.0836372070707,-22.84226345314738
2494,-43.28872607868436,-22.897901464643564
2495,-43.48850982465888,-22.85713010501568
2496,-43.26975343349651,-22.881040883920093
2497,-43.173751782300165,-22.962276801431674
2498,-43.22602706766339,-22.977946304249492
2499,-43.36533156885703,-22.823611377625756
2500,-43.38845112074465,-22.788647279684483
2501,-43.23998787868385,-22.92799452440386
2502,-43.257536277057326,-22.692577425424226
2503,-43.46596157728406,-23.02546295141948
2504,-43.26257432607076,-22.895581732655646
2505,-43.26034265416587,-22.925642189262305
2506,-43.18629609701213,-22.969387794943767
2507,-43.201212165777726,-22.95881551867548
2508,-43.17474333085167,-22.939225163467146
2509,-43.32759779109828,-23.009120099719613
2510,-43.22514816157726,-22.915570830294328
2511,-43.47664653208315,-22.876061451255282
2512,-43.201960616171085,-22.983725668652664
2513,-43.23976573417714,-22.93395769747826
2514,-43.18839432502077,-22.96540427114775
2515,-43.10638045688688,-22.902916113486125
2516,-43.35060673037904,-22.764614912087023
2517,-43.300150928989545,-22.90040981361525
2518,-43.01544841582139,-22.81007319767886
2519,-43.178594327260114,-22.955871318130082
2520,-43.42424839441545,-22.81965767618791
2521,-43.36630280761428,-22.845577675444343
2522,-43.42621977696819,-22.77742103606559
2523,-43.203855855957116,-22.812798880849574
2524,-43.18218524271801,-22.969207706638077
2525,-43.18794640383524,-22.806421134377608
2526,-43.20803421833886,-22.9835364979795
2527,-43.17489926939685,-22.935161612730422
2528,-43.332461876813824,-22.974641897407796
2529,-43.332116821683975,-23.008309018089836
2530,-43.21626958235144,-22.64443771889421
2531,-43.55491274567476,-22.916428569018137
2532,-43.36837363602885,-22.871681667729554
2533,-43.654230167325274,-22.906573229008206
2534,-43.176916084991525,-22.96536059210299
2535,-43.392753367151,-22.837413489187952
2536,-43.3141834626455,-22.87001188288221
2537,-43.32929005921395,-22.826667981159634
2538,-43.17292825555966,-22.93906455338224
2539,-43.30665679624513,-22.889569757641585
2540,-43.32820609139536,-22.859504454412004
2541,-43.05275032897842,-22.82040522477667
2542,-43.34181283527651,-22.85910984332524
2543,-43.683327082362055,-22.93041695544972
2544,-43.09545225911398,-22.86623922331481
2545,-43.19155865209465,-22.981445923891616
2546,-43.204381072577746,-22.92232459263639
2547,-43.17493061950388,-22.931861774109954
2548,-43.33280580341624,-22.82032404152693
2549,-43.3040727256958,-22.806921478941472
2550,-43.33843558992531,-22.942005734638784
2551,-43.16853074460125,-22.93681759557821
2552,-43.270373087368256,-22.84941303457359
2553,-43.195588252389726,-22.80651337885463
2554,-43.04127865846559,-22.80069038423042
2555,-43.256590495229844,-22.99633186407786
2556,-43.3666913363798,-22.87808668164238
2557,-43.18321518920966,-22.9285823654824
2558,-43.220212108397256,-22.920039072029034
2559,-43.09940315171688,-22.90534949630484
2560,-43.240650117688865,-22.90800980846092
2561,-43.238662049374966,-22.913944967359843
2562,-43.40497867632967,-22.833611322143085
2563,-43.62155062716082,-22.923622496517343
2564,-43.563125852040656,-22.93322613370607
2565,-43.32488327237183,-23.006907821284578
2566,-43.052065215702484,-22.819623738619516
2567,-43.19638638127814,-22.98467610672435
2568,-43.18998581948243,-22.978649672883495
2569,-43.1941528763613,-22.974365843803294
2570,-43.10492628313696,-22.901826556223153
2571,-43.41561488898922,-22.826746654813466
2572,-43.289546387567,-22.752258870062935
2573,-43.03268019917635,-22.806461620126765
2574,-43.250632269836814,-22.99895217687251
2575,-43.24185292623875,-22.919895379367535
2576,-43.69482306218011,-22.926133792839668
2577,-43.12287532994273,-22.902002750463414
2578,-43.52902831383445,-22.88041286535406
2579,-43.26248525884412,-22.844615357501596
2580,-43.174591440811724,-22.82283828815372
2581,-43.43054090319722,-23.007767387873386
2582,-43.2188947985755,-22.963682654093716
2583,-43.41463243316428,-22.770702901163226
2584,-43.320149262235574,-22.830788289890332
2585,-43.244546509645865,-22.932082530034048
2586,-43.32354597211932,-22.789183528279697
2587,-43.0785846117678,-22.842504455309502
2588,-43.28317375236033,-22.8372030032674
2589,-43.217909006610235,-22.92483474995903
2590,-43.331968287370735,-22.823736232397522
2591,-43.231462668805975,-22.816861888258423
2592,-43.436078497325745,-22.805469377685235
2593,-43.19230960629926,-22.976860664240803
2594,-43.1062849677505,-22.872614171580864
2595,-43.19526436231496,-22.98089766076901
2596,-43.34916495700801,-22.866972929221937
2597,-42.87083700835404,-22.746081976067167
2598,-43.30666424721099,-22.77372565554578
2599,-43.191468573149045,-22.81703990585691
2600,-43.2679880777403,-22.911716604396172
2601,-43.632654224395225,-22.91714886159577
2602,-43.28315310749029,-22.889409158816118
2603,-43.29620390395707,-22.646491712251485
2604,-43.466833816970976,-22.89003079210594
2605,-43.241117999046004,-22.929998502196785
2606,-43.12220422067373,-22.902192086841797
2607,-43.28048615163446,-22.752807115377074
2608,-43.17687114739837,-22.963915289936555
2609,-43.19423269321088,-22.813312465923854
2610,-43.45040134913277,-22.748928473647837
2611,-43.36864451253597,-23.009905773254893
2612,-43.33620490069354,-23.009943352611455
2613,-43.31025137196538,-22.846510407204793
2614,-43.429297901812575,-22.72042570788282
2615,-43.232426715330725,-22.965735827438316
2616,-43.70151518618287,-22.902900858770224
2617,-43.2397712413553,-22.922393083320117
2618,-43.1835080685186,-22.934132296230796
2619,-43.1957586455158,-22.954776663706753
2620,-43.26519214751538,-22.925904501625052
2621,-43.38352881424738,-22.803263578277893
2622,-43.3397505439628,-23.004761839072568
2623,-43.294558573896666,-22.777841515895798
2624,-43.047015048544544,-22.879657518393344
2625,-43.33258935266642,-22.935775503617656
2626,-42.9455643568597,-22.72360376636622
2627,-43.433675501144656,-22.748079499466144
2628,-43.11477270743634,-22.892460284892138
2629,-43.073326541669246,-22.850685555558353
2630,-43.34655453214831,-22.89585628616407
2631,-43.250104259560096,-22.9130451720619
2632,-43.5567327353713,-22.74080631624559
2633,-43.42664748936435,-22.7600140986312
2634,-43.27963158170948,-22.828094869022124
2635,-43.238272056664236,-22.93564990021808
2636,-43.23944898761805,-22.93393057008174
2637,-43.37665728899351,-22.801077322492617
2638,-43.01426014921545,-22.80278980083931
2639,-43.2294305797049,-22.986307055416002
2640,-42.93010645958513,-22.778521310559952
2641,-43.17618839499023,-22.93361765993221
2642,-43.17770559139639,-22.917795220204894
2643,-43.00043597903705,-22.86897210852293
2644,-43.17459965147418,-22.939312706913803
2645,-43.38487752930063,-22.9718965958277
2646,-43.18500305004974,-22.816255203187602
2647,-43.22944508585266,-22.988278253295796
2648,-43.45576006568911,-22.75533936811273
2649,-43.35379267776822,-22.876935805811044
2650,-43.34240737388402,-22.87931885372886
2651,-43.223836435696775,-22.894972305759286
2652,-43.70497318273453,-22.97170382178925
2653,-43.27622348589961,-22.8909221513732
2654,-43.31468367960242,-22.855818943589544
2655,-43.283371003115654,-22.896202607154553
2656,-43.01307423294621,-22.827389958079554
2657,-43.69363206908465,-22.926351556714614
2658,-43.233941778085104,-22.932634076560884
2659,-43.343654510162445,-22.721121372065095
2660,-43.360701535638945,-22.890706336790718
2661,-43.332336550423,-22.791169359759554
2662,-43.37845874109758,-22.94055722505622
2663,-43.37749392361215,-23.003027678520503
2664,-43.21064139935008,-22.91335865649882
2665,-43.332397202080124,-22.793755473337956
2666,-43.47719828912565,-23.024271667442818
2667,-43.024474515827926,-22.811255695285826
2668,-43.33537843126864,-22.713916288725603
2669,-43.49213714295215,-22.74162210634229
2670,-43.10818441414574,-22.910763188457874
2671,-43.098153558068454,-22.89638494961971
2672,-43.23628925576015,-22.923841026745116
2673,-43.3501233061276,-23.00422387493488
2674,-43.15718163761982,-22.943348072506673
2675,-43.26472818359075,-22.956954339584446
2676,-43.169053213131455,-22.790635269142715
2677,-43.18985986616105,-22.978826020697205
2678,-43.22010499675916,-22.98468307250118
2679,-43.40458380025174,-22.80880883343205
2680,-43.34635943394023,-22.9356243629625
2681,-43.188642277801605,-22.974378213080556
2682,-43.00679539202813,-22.818016804264563
2683,-43.19209905717667,-22.972668013363876
2684,-43.216251154790484,-22.902615238322987
2685,-43.27508857037725,-22.838688139432218
2686,-43.315203295586784,-23.01060103448836
2687,-43.04636595362714,-22.87263650295891
2688,-43.22768824504535,-22.973616451734483
2689,-43.31365434374131,-23.0118613066109
2690,-43.3961875637061,-22.950328480121062
2691,-43.40886932500098,-22.87797687882516
2692,-43.2473380627552,-22.931052152621966
2693,-43.26953493167651,-22.913568302182107
2694,-43.23681393451724,-22.96534563049916
2695,-43.33702664635008,-22.978124763816812
2696,-43.24017715035722,-22.92407510009538
2697,-43.066027797588745,-22.91240597927624
2698,-43.328441116074934,-22.878797179259458
2699,-43.65543462670345,-22.980557941427634
2700,-43.20465316404715,-22.946431354166545
2701,-43.37317999771043,-22.881210609569433
2702,-43.21769596692394,-22.918617292834792
2703,-43.179584889566264,-22.940635058596136
2704,-43.56571466651348,-22.888146769844624
2705,-43.193413415469756,-22.81712440835043
2706,-43.24521271766383,-22.932893031552506
2707,-43.35022188302211,-22.85802771476085
2708,-43.18114138061355,-22.938826819310638
2709,-43.41159379310617,-22.741127180440603
2710,-43.460947753293446,-22.88294434873804
2711,-43.30472066657316,-22.579631930253807
2712,-43.3504466024239,-22.760722814646723
2713,-43.30714870356569,-22.893722261934542
2714,-43.19929085381089,-22.97841684236756
2715,-43.33619085491526,-23.0092235581158
2716,-43.110635427061545,-22.90615471125144
2717,-43.20457828365051,-22.980991606589622
2718,-43.38952738246329,-23.003153992278722
2719,-43.18795853808821,-22.916699543102194
2720,-43.182339709900575,-22.944223041994768
2721,-43.39114767139437,-22.927290111483995
2722,-43.18711288582883,-22.97296540749217
2723,-43.18867289668731,-22.922112586499985
2724,-43.452055450853614,-23.01572173410543
2725,-43.29160895475851,-22.87725738948335
2726,-43.33307428686926,-22.9323869585618
2727,-43.17861923626374,-22.919509038288467
2728,-43.245253245686044,-22.92431782858377
2729,-43.19220671688745,-22.982044911628844
2730,-42.97323441156564,-22.82807347634501
2731,-43.291075003034805,-22.90258795843996
2732,-43.37274141470029,-22.788549057387787
2733,-43.18038047046537,-22.963832510778364
2734,-43.492058811650885,-23.028556001256923
2735,-43.348516674061244,-22.996953327673854
2736,-43.202940167942224,-22.966567698595057
2737,-43.1839910408148,-22.929609092660424
2738,-43.33520427877736,-22.790692314318278
2739,-43.19058117567616,-22.972127276848006
2740,-43.20474936897743,-22.918328785772665
2741,-43.10523323662588,-22.90454659852328
2742,-43.33712767892785,-22.94426074759196
2743,-43.484782192548906,-22.862049225218122
2744,-43.19967298457434,-22.80700441806445
2745,-43.17432367962918,-22.96542307908699
2746,-43.3532218067283,-22.873798875863994
2747,-43.206111156778825,-22.96150537076867
2748,-43.43339148714996,-22.87303777410222
2749,-43.05893814886193,-22.825030084556424
2750,-43.23721895786105,-22.8673484984468
2751,-43.17886110625589,-22.93487926414372
2752,-43.2522750398506,-22.93146359569619
2753,-43.36051741195021,-22.92253234015404
2754,-43.343660130515346,-22.860868585684734
2755,-43.31283320860657,-22.952702178957967
2756,-43.22760086454399,-22.983261894248198
2757,-43.60821245513286,-22.95932433327175
2758,-43.22872585909707,-22.978351063141822
2759,-43.30729426536709,-22.64180334739649
2760,-43.28442991568212,-22.903882947068766
2761,-43.190207427099764,-22.977093787876612
2762,-43.18691879430319,-22.95421748399535
2763,-43.225289827521486,-22.963611808788826
2764,-43.26675915010345,-22.88571538619009
2765,-43.63040698221091,-22.884068577825417
2766,-42.98994826191463,-22.793298379862602
2767,-43.188340418136306,-22.976113803797848
2768,-43.17887223187239,-22.922450255272924
2769,-43.2909540239742,-22.90925201867824
2770,-43.26690807451128,-22.860810110001662
2771,-43.21960688428796,-22.649852291194854
2772,-43.03680847948823,-22.83022147005644
2773,-43.36181015814175,-22.935956757131816
2774,-43.280815971636436,-22.89762646541548
2775,-43.1750451402709,-22.955264069850656
2776,-43.42933464282774,-22.807719550245935
2777,-43.28250370151661,-22.903225145261718
2778,-42.955349444028705,-22.833279294918665
2779,-43.19183328107865,-22.97841885416721
2780,-43.175405525018455,-22.941022747922627
2781,-43.410356213903775,-22.682931162085374
2782,-43.22023829938451,-22.979939948221332
2783,-43.36025456526862,-22.858511139142
2784,-43.383630986969834,-22.94081358024952
2785,-43.269791302462224,-22.700695779384503
2786,-43.22519893099697,-22.987078642635183
2787,-43.19105347349644,-22.89955609389134
2788,-43.188079001489314,-22.917730093932768
2789,-43.67193398774918,-22.933890527492927
2790,-43.18983129118882,-22.93121251610448
2791,-43.421519782453416,-23.00936640652916
2792,-43.42040573636941,-22.871496807242583
2793,-43.048433057526225,-22.95969005409196
2794,-43.10635416827735,-22.897792401255742
2795,-43.07353566202302,-22.84476868233025
2796,-43.35648540778523,-22.87309024421704
2797,-43.50512062359868,-22.763691373243308
2798,-43.348831698750196,-23.002644386618478
2799,-43.180272771213986,-22.936389458122697
2800,-43.427583447517705,-23.003709558977192
2801,-43.188649096577706,-22.801237236039793
2802,-43.33272532372322,-22.834198553728676
2803,-43.17814761376778,-22.789399230034718
2804,-43.32675336016246,-22.878026011535887
2805,-43.3400918711917,-22.84281223516039
2806,-43.11052718663707,-22.90656635752439
2807,-43.16977521561947,-22.962666037236303
2808,-43.020307186757954,-22.800079485312402
2809,-43.1870725240378,-22.975788852866046
2810,-42.77468091921243,-22.66033059073245
2811,-43.32551945759078,-23.00674858073109
2812,-42.99231275606519,-22.794089127389306
2813,-43.19497547870937,-22.938681827152667
2814,-43.19626710283434,-22.798238940729227
2815,-43.201746800568124,-22.799469787256594
2816,-43.28087752505111,-22.62473736581949
2817,-43.35811775174679,-22.811413398845925
2818,-43.34896960461327,-23.00351975760856
2819,-43.32659948416523,-22.83634904254134
2820,-43.322289674804104,-22.859572845612938
2821,-43.417385663201955,-22.786808126238224
2822,-43.2413469571055,-22.88255495932861
2823,-43.01478610498141,-22.835857590980563
2824,-43.35177952873631,-23.002452102177013
2825,-43.175575904677785,-22.933549467761797
2826,-43.242657066821415,-22.986146838320156
2827,-43.28934044956541,-22.684712074463963
2828,-43.09220368722702,-22.90393400802383
2829,-43.308097890816825,-22.814380146286375
2830,-43.25477999811558,-22.93147168819345
2831,-43.41898471715174,-22.821313742442612
2832,-43.014157970549356,-22.838011255560673
2833,-43.12335186145268,-22.904468352275998
2834,-43.45868244487043,-22.758708715078907
2835,-43.6753488997823,-22.947425140733657
2836,-43.350428474999134,-22.78469300312884
2837,-43.08447149665281,-22.879980182586113
2838,-43.22658484914313,-22.978294201857075
2839,-43.00774283007965,-22.939205309496064
2840,-43.204044800476716,-22.918922668443418
2841,-43.32178379467998,-22.83560319366807
2842,-43.56997908249312,-22.707041037917673
2843,-43.33940649106212,-22.7948553953131
2844,-43.34827354268266,-22.930023368030135
2845,-43.31720668817438,-22.7585651848953
2846,-43.43984492315282,-22.891151218734393
2847,-43.39303135036851,-22.78517989211291
2848,-43.32237268733518,-23.006332358890653
2849,-43.25490271669918,-22.90770947220251
2850,-43.30045902856477,-22.986684738172592
2851,-43.401274926271455,-22.799872915309997
2852,-43.21692337274173,-22.911932823791886
2853,-43.4920381953989,-22.999719534534176
2854,-43.249660853723555,-22.932998810678527
2855,-43.22083931424882,-22.98021993997084
2856,-43.11086391958915,-22.901009978945517
2857,-43.33552716765085,-23.00951469531933
2858,-43.57235743378775,-22.79397385617572
2859,-43.36960662482874,-22.77891934902292
2860,-43.32236031110485,-23.00723191526484
2861,-43.33372186488239,-22.87026647960426
2862,-43.17796297944687,-22.95170756354271
2863,-43.3169509087809,-22.735341030661182
2864,-43.09024013973716,-22.842594475347653
2865,-43.1939753134727,-22.965599273073465
2866,-43.40985260727897,-22.837159172987512
2867,-43.20424805863261,-22.96904765654577
2868,-43.30852706912918,-22.899351854481466
2869,-43.286007578908965,-22.905782247801195
2870,-43.094607004816346,-22.85124318260526
2871,-43.520210605414476,-22.71038108874552
2872,-42.826443720534876,-22.760378136172644
2873,-43.25164811240001,-22.905168148686577
2874,-43.54003336351813,-22.909050518264095
2875,-43.56044491784928,-22.87684549889822
2876,-43.43404020247455,-22.748462144123113
2877,-43.17429808245247,-22.96474454444815
2878,-43.2722129876631,-22.861180239782318
2879,-43.364134354293455,-22.812794305922868
2880,-43.10836220280178,-22.882339299709184
2881,-43.2547767932902,-22.922815738958423
2882,-43.447947962684815,-23.01318043075024
2883,-43.18416242574989,-22.965534520690483
2884,-43.18142466371429,-22.96597339077645
2885,-43.12109689281734,-22.90339332843093
2886,-43.38887499814036,-22.889030537800117
2887,-43.317393782512596,-22.721657186560133
2888,-43.32827981012765,-23.01025378801207
2889,-43.028169332615164,-22.936050298397152
2890,-43.22580822563418,-22.982763304383756
2891,-43.64011809608736,-22.919570738551396
2892,-43.01575250546354,-22.932667637974486
2893,-42.93162287783621,-22.795814052009327
2894,-43.194660146877354,-22.952794368251933
2895,-43.174906810679296,-22.921685626601402
2896,-43.57830384505714,-22.8901661636244
2897,-43.24457133584897,-22.917381636326773
2898,-43.22222718313222,-22.97253450576742
2899,-43.40040550737896,-22.92134271671687
2900,-43.37478361762608,-22.83444004109721
2901,-43.348862804574736,-23.004714527351407
2902,-43.37664679243639,-22.80044539510515
2903,-43.39287432342023,-22.780668933414358
2904,-43.23487062110959,-22.977082197063083
2905,-43.33582773492531,-22.93926560928576
2906,-42.95191933069533,-22.84652072373378
2907,-43.30535821219664,-23.00418474918953
2908,-43.320028627882344,-22.804461343565002
2909,-43.35813377571325,-22.94923808052056
2910,-43.37707215871796,-22.9994357142778
2911,-43.33137216638916,-22.970992003209712
2912,-43.33026149625827,-22.858455290055783
2913,-43.11387518686589,-22.902397104922624
2914,-43.23180691247711,-22.91891563335297
2915,-43.304487289038995,-22.77912005487
2916,-43.174025146801384,-22.922447412023
2917,-43.380982501821606,-22.889816007871257
2918,-43.368974998724156,-22.81999836654787
2919,-43.35023449805153,-22.99313671447972
2920,-43.36727732427998,-22.833173166889768
2921,-43.21043432912019,-22.804474747695842
2922,-43.23905804051546,-22.935865488834814
2923,-43.460753196574494,-22.76054952775826
2924,-43.241523795712894,-22.924815806961107
2925,-43.23087721377902,-22.98660470834295
2926,-43.17577653456347,-22.962362279843457
2927,-43.33286271746724,-23.0079302411104
2928,-43.22332432435404,-22.981509919565333
2929,-43.56803436974015,-22.910455598543614
2930,-43.29582911342494,-22.82265750864594
2931,-43.25324992502426,-22.987456370214318
2932,-43.016842989285095,-22.8166655232339
2933,-43.08687689785855,-22.851779232741563
2934,-43.31229018700923,-22.85771165940118
2935,-43.00905205689879,-22.834996855888146
2936,-43.03419070763701,-22.787762070464108
2937,-43.247122760377046,-22.919814314121968
2938,-43.18224972789807,-22.95392669423615
2939,-43.258802335348896,-22.874182393656465
2940,-43.70325786247856,-22.962665790607428
2941,-43.35867983898237,-22.8094347892747
2942,-43.35788307345829,-22.928285341511625
2943,-43.506380342349594,-22.87021416142891
2944,-43.43076748046343,-22.793620982689845
2945,-43.228210637461466,-22.978747743479932
2946,-43.4914728662602,-22.74396439812478
2947,-43.023675492644855,-22.816073418987948
2948,-43.331317768199725,-23.00803746918814
2949,-43.20581863233481,-22.799725447253095
2950,-43.286448705532095,-22.605917900520538
2951,-43.273110783495795,-22.84483431355
2952,-43.10512893804427,-22.904356920324478
2953,-43.412399649883824,-22.969481210271567
2954,-43.32148573291293,-22.884972283202213
2955,-43.19124431489274,-22.97611833122415
2956,-43.43678974191485,-23.009132466206015
2957,-43.19293080093601,-22.983813949555973
2958,-43.189601545470865,-22.948047333614568
2959,-43.47517230696813,-22.86338235614682
2960,-43.39862115591977,-22.965986206458023
2961,-43.01851688504233,-22.934678360131826
2962,-43.03082416289022,-22.86194826431997
2963,-43.188635279602615,-22.917240781044196
2964,-43.23889359111131,-22.980664432012606
2965,-42.992014788861596,-22.844163346000425
2966,-43.463886048897805,-23.0153161133037
2967,-43.23506144488252,-22.923678211186115
2968,-43.42248515889741,-22.887082820212004
2969,-43.58649249801033,-22.916441899491623
2970,-43.29704609820619,-22.765218857325998
2971,-43.41164317377715,-22.973313013014568
2972,-43.178376596951686,-22.964000416695516
2973,-43.2835619258207,-22.85060343705395
2974,-42.83281279195606,-22.740079290290836
2975,-43.34645380470895,-22.766809946034385
2976,-43.239771511178205,-22.91952584963585
2977,-43.327061943047575,-23.00686330006786
2978,-43.56332292953396,-22.8948714569601
2979,-43.58827863120923,-22.899018675264767
2980,-43.36625629981924,-22.858194242370573
2981,-43.44968406429164,-22.763482101164243
2982,-43.236175557336075,-22.6877897066234
2983,-43.35565901495339,-22.944470298140196
2984,-43.25731627717419,-22.919175521500996
2985,-43.458827595770884,-22.864380124557766
2986,-43.179461111397536,-22.810868117185596
2987,-43.41123131615983,-22.972375908506592
2988,-43.2277306577221,-22.96267118929956
2989,-43.1016185939848,-22.87844714459581
2990,-43.03065384482873,-22.8152401915102
2991,-43.39258992679264,-22.9701247042276
2992,-43.18450752311896,-22.951483253007982
2993,-43.21573651576031,-22.919441962562612
2994,-43.26230208218605,-22.94407338091736
2995,-43.202644761920716,-22.961729877709807
2996,-43.42873202856208,-22.71480205044112
2997,-43.221820174999245,-22.983595113330555
2998,-43.10942463984525,-22.908751321025427
2999,-43.35083746271094,-22.947937463684514
3000,-43.10632000536318,-22.90544916543074
3001,-43.345839234102826,-22.896956130146208
3002,-43.20858504385775,-22.96226682547858
3003,-43.439113644243946,-23.008807642613043
3004,-43.092657026203746,-22.86882083973267
3005,-43.29412547169795,-22.77610797886119
3006,-43.002677847401756,-22.889527692236012
3007,-43.17746557397191,-22.93849418147093
3008,-43.26312256326262,-22.847769132979288
3009,-43.302687587085074,-22.828691696325386
3010,-43.19121554583339,-22.982422695761763
3011,-43.11969343296968,-22.8895150964759
3012,-43.229794659483105,-22.9867468066989
3013,-43.456181736408844,-23.01856659996344
3014,-43.42666822606397,-23.00487902203564
3015,-43.24926988824343,-22.882222195996974
3016,-43.12112808371352,-22.90479598418045
3017,-43.3278601229052,-22.82358369483297
3018,-43.18111493933683,-22.967914384226763
3019,-43.0620706104611,-22.844337244494437
3020,-43.2235467358826,-22.985412457290767
3021,-43.196264286167604,-22.815271918539146
3022,-43.256127335681654,-22.996142279807426
3023,-43.11573740850117,-22.904972145215137
3024,-43.345447384149146,-22.825597540032987
3025,-43.18874808635999,-22.967539572923563
3026,-43.05694481265997,-22.844890776612704
3027,-43.322505876330354,-22.86065582624197
3028,-43.240492773774776,-22.87085724969306
3029,-43.204776974962805,-22.98670196381888
3030,-43.22707655964241,-22.98880095031301
3031,-43.34634705998493,-22.77461597004743
3032,-43.44196787855467,-22.752673428849107
3033,-43.04753166069751,-22.93638970333734
3034,-43.42723331394738,-22.885163188144944
3035,-43.588176237083964,-22.897278844624836
3036,-43.32992057308262,-23.005579577896924
3037,-43.513810453016305,-22.73814892628649
3038,-43.38863536704145,-22.738465676093703
3039,-43.343435709527185,-23.00722941487526
3040,-43.493430145310114,-22.87910833123892
3041,-43.29988425146939,-22.81963131707451
3042,-43.18405744500893,-22.914982810444
3043,-43.38992352235848,-22.85471751157023
3044,-43.31264765839449,-22.717665487483664
3045,-43.32804313740584,-23.008797688616465
3046,-43.40479018988338,-22.88426378168447
3047,-43.31633279261158,-22.731581015802277
3048,-43.2516870855776,-22.92769681452257
3049,-43.36344377045292,-22.868698516136927
3050,-43.106182916310125,-22.90000235615915
3051,-43.719853945073915,-22.892098949271947
3052,-43.32403849947932,-23.004756372650355
3053,-43.10855945654254,-22.911109826180244
3054,-43.08224374886734,-22.827864134632332
3055,-43.43292547267323,-22.77448390962972
3056,-43.156711052372074,-22.945089668969466
